THKRAZAO,eTh,MDT,CTCOR,eU,KPERC,Litologia,X,Y,Selected
continuous,continuous,continuous,continuous,continuous,continuous,discrete,continuous,continuous,discrete
,,,,,,class,meta,meta,meta
16.32517103,11.0001754760742,849.862548828125,16.9498062133789,0.766077280044556,0.693379461765289,NpGM,341299.68332039,7619711.72853727,No
21.28042437,13.066385269165,788.702697753906,21.2362804412842,1.57084739208221,0.494366943836212,NpGM,332894.408446602,7618310.89859047,No
9.70016124,12.6921510696411,1066.22473144531,17.3226890563965,1.0829085111618,1.29422330856323,NpGM,340899.432135924,7626115.5225798,No
19.77143622,11.6323671340942,859.160583496094,19.3020896911621,1.19840657711029,0.65143358707428,NpGM,335696.166737865,7622913.62555853,No
9.30549935,9.8991641998291,998.079772949219,18.441089630127,0.639852523803711,1.18093252182007,NpGM,336696.79469903,7627716.47109043,No
12.90443265,13.5840454101562,900.321594238281,20.7811965942383,1.22023832798004,0.915459096431732,NpGM,333995.099203884,7624014.27765959,No
13.33376997,11.1287984848022,869.909851074219,16.1052513122559,0.869886755943298,0.811022579669952,NpGM,342000.122893205,7620812.38063833,No
12.27959144,13.3991737365723,887.759704589844,21.2191905975342,1.48190081119537,1.11429762840271,NpGM,343701.190427186,7620111.96566493,No
18.5409931,14.0342931747437,844.841186523438,22.202564239502,1.59688806533813,0.75735467672348,NpGM,335295.91555339895,7622513.388430869,No
22.57246953,13.2340364456177,835.152099609375,26.1579704284668,1.86459195613861,0.593027770519257,NpGM,336496.669106797,7616509.83151601,No
26.29035623,10.0559377670288,870.483276367188,17.2555198669434,1.07708609104156,0.446142584085464,NpGM,339598.615786409,7615509.238696859,No
9.68801376,12.9719200134277,908.628601074219,18.2105331420898,1.12600326538086,1.32341170310974,NpGM,342200.248485438,7615609.29797877,No
15.10141311,22.3160991668701,944.196533203125,36.9456977844238,1.80382108688354,1.31769406795502,NpGM,338898.176213593,7615109.0015692,No
17.56001354,8.81194972991943,850.086242675781,20.4241485595703,1.13135302066803,0.544436812400818,NpGM,340098.929766991,7620011.90638301,No
14.39521546,11.427508354187,831.579040527344,18.95871925354,1.06597530841827,0.680695414543152,NpGM,340699.306543691,7619111.37284578,No
12.35013304,14.2103090286255,811.20849609375,22.6323165893555,1.15268278121948,1.09927666187286,NpGM,338698.0506213601,7619111.37284578,No
8.11010886,11.7300205230713,1065.9580078125,17.0824508666992,1.0113936662674,1.42674946784973,NpGM,338998.23900971,7626015.46329788,No
19.37459792,13.30051612854,815.105285644531,26.3671417236328,1.26819574832916,0.750273287296295,NpGM,339998.866970875,7617410.36505324,No
17.23707571,13.7017459869385,898.489013671875,21.9916553497314,1.61747932434082,0.640484273433685,NpGM,333594.848019418,7622313.269867051,No
13.91054805,11.9680109024048,853.559509277344,20.4267673492432,1.35149955749512,0.807220160961151,NpGM,335496.041145632,7623814.15909576,No
14.55029085,15.03830909729,1027.55725097656,21.1788787841797,0.77131050825119,1.00492346286774,NpGM,343000.75085437,7615309.12013303,No
11.01304919,11.9727640151978,987.579711914062,18.5226650238037,1.05225133895874,0.941948115825653,NpGM,341399.74611650605,7626415.70042554,No
12.71957675,11.8048210144043,1134.14770507812,21.1047077178955,0.833639144897461,0.925800979137421,NpGM,335195.852757282,7627916.589654259,No
11.23826017,11.8345985412598,916.013427734375,21.5684261322021,1.08541548252106,0.937502503395081,NpGM,340899.432135924,7622313.269867051,No
10.760427,15.4903154373169,1023.61651611328,27.6142559051514,1.38302302360535,1.67099571228027,NpGM,332093.90607767,7626815.9375532,No
16.10030216,13.57248878479,827.028930664062,18.4440746307373,1.26482081413269,0.840713322162628,NpGM,337697.422660195,7620212.02494684,No
24.36423286,13.5800008773804,823.896667480469,20.9433975219727,1.12077212333679,0.517709314823151,NpGM,342700.562466021,7617910.66146281,No
10.7232013,13.5735883712769,908.397827148438,22.9189872741699,1.10021591186523,1.22064447402954,NpGM,339298.427398059,7621112.55848407,No
10.38098337,12.4589576721191,849.912109375,20.8785419464111,0.837695896625519,1.22818112373352,NpGM,335796.229533981,7624814.751914911,No
9.50941339,14.3962306976318,995.273010253906,25.2362194061279,0.967994749546051,1.47465467453003,NpGM,331993.843281554,7626215.581861711,No
11.96518722,20.3911056518555,1036.05139160156,32.1730575561523,1.53314352035522,1.75822997093201,NpGM,331293.403708738,7626815.9375532,No
11.07651372,12.2800350189209,910.903747558594,19.048755645752,1.19723546504974,1.19747531414032,NpGM,343601.127631069,7620412.14351067,No
12.13783968,10.8937034606934,866.774780273438,18.2771873474121,0.815003097057343,0.974383294582367,NpGM,342900.688058254,7622013.0920213,No
14.5035612,12.4925880432129,855.995239257812,18.7720890045166,1.08811950683594,0.827694654464722,NpGM,336996.98308737896,7621112.55848407,No
23.88259179,13.0998611450195,844.075134277344,29.4912929534912,2.11067628860474,0.575506627559662,NpGM,336696.79469903,7615609.29797877,No
26.25604401,14.1136960983276,883.874572753906,29.316032409668,2.32996129989624,0.52135169506073,NpGM,333194.596834952,7621913.03273939,No
20.31637779,8.91191387176514,871.142761230469,15.0601625442505,0.864518642425537,0.506248891353607,NpGM,341199.620524273,7618611.07643621,No
12.1648654,10.9577140808105,899.774780273438,16.8339214324951,0.791263341903687,0.825429260730743,NpGM,341099.557728157,7622013.0920213,No
15.91286323,12.1219854354858,803.961364746094,22.8943767547607,1.59586119651794,0.694601356983185,NpGM,334195.224796117,7620011.90638301,No
9.38492352,17.8264980316162,918.517517089844,28.8905925750732,1.39422917366028,1.84218299388885,NpGM,333995.099203884,7625214.98904257,No
11.75995061,12.8111724853516,916.15576171875,18.3015213012695,1.09853148460388,1.14272356033325,NpGM,342100.185689322,7615209.06085112,No
23.25182086,12.6202564239502,826.632507324219,21.5157489776611,0.923475563526154,0.459448963403702,NpGM,342400.374077671,7617810.60218089,No
17.975222,14.1409997940063,1139.42749023438,26.8984622955322,1.66961812973022,0.830895304679871,NpGM,331393.466504855,7628016.64893617,No
15.30292407,8.16848468780518,892.791137695312,15.7649917602539,0.827964782714844,0.670797407627106,NpGM,341900.060097089,7622213.21058513,No
22.39396436,10.9455451965332,881.890808105469,19.2577514648438,1.02146756649017,0.436506479978561,NpGM,336296.543514564,7622513.388430869,No
12.07114332,11.4503898620605,953.083923339844,15.5301599502563,0.952734112739563,0.997595965862274,NpGM,341900.060097089,7625114.92976065,No
15.44496805,13.4122200012207,817.469543457031,18.998556137085,1.12948894500732,0.907459914684296,NpGM,337897.54825242795,7620312.084228761,No
16.30496153,11.5984907150269,857.195007324219,18.794225692749,0.908650100231171,0.800216615200043,NpGM,342200.248485438,7619111.37284578,No
18.27171647,7.82378196716309,1178.22033691406,14.2709865570068,0.814736485481262,0.432689607143402,NpGM,338698.0506213601,7628216.7675,No
13.49721987,10.461895942688,845.106079101562,17.1596221923828,0.708275675773621,0.780947864055634,NpGM,342300.31128155504,7619411.55069153,No
14.57960023,14.66921043396,879.467163085938,24.7915153503418,0.996410191059113,0.959959506988525,NpGM,331593.592097088,7624214.39622342,No
13.84637399,11.2055330276489,1014.26611328125,18.1916770935059,0.628840982913971,0.802652180194855,NpGM,340799.369339807,7627316.233962771,No
12.17902455,12.7843952178955,979.390319824219,22.2239456176758,1.09881317615509,0.821813583374023,NpGM,331993.843281554,7625815.34473405,No
14.8195483,19.7320804595947,849.007019042969,34.2060089111328,1.94736933708191,1.1685916185379,NpGM,331193.340912622,7623814.15909576,No
12.76959714,10.2133760452271,838.193786621094,17.9386692047119,1.34073948860168,0.834021508693695,NpGM,335095.789961166,7620212.02494684,No
17.26488199,13.0857534408569,911.135314941406,18.6865100860596,0.759807527065277,0.841289103031158,NpGM,330292.775747573,7623914.21837768,No
10.83491162,9.88523864746094,1005.05181884766,14.7513256072998,0.317763656377792,0.86772096157074,NpGM,343901.316019419,7620812.38063833,No
14.3559817,11.7116289138794,1187.77807617188,21.3648128509521,1.03868937492371,0.738268315792084,NpGM,334995.727165049,7628216.7675,No
12.13130246,12.401309967041,905.881591796875,20.8130321502686,0.549387216567993,1.03302001953125,NpGM,339998.866970875,7620912.43992024,No
17.30969691,11.0515594482422,889.41357421875,19.5511684417725,1.4296236038208,0.690302312374115,NpGM,337097.045883496,7621913.03273939,No
13.06188458,11.4917306900024,1009.99505615234,16.0542678833008,0.640952825546265,0.844588994979858,NpGM,334595.475980583,7627016.05611703,No
21.27751988,6.23236417770386,854.688415527344,13.9122381210327,0.532089471817017,0.30883315205574,NpGM,343501.064834953,7623313.86268619,No
7.75147134,13.2935056686401,872.341857910156,23.0710678100586,0.82923835515976,1.50852632522583,NpGM,338698.0506213601,7620612.2620745,No
11.4964103,15.5288219451904,1003.84454345703,24.8757648468018,1.36220574378967,1.60672450065613,NpGM,339098.301805826,7624414.51478725,No
21.26941503,7.97271585464478,1140.28491210938,15.3894100189209,0.851752161979675,0.501636564731598,NpGM,333694.910815534,7628516.94534574,No
12.29997491,16.1845741271973,972.753356933594,24.3064022064209,1.06958508491516,1.2669597864151,NpGM,341799.997300972,7628116.70821809,No
8.80921195,11.1558427810669,1081.75769042969,19.0064926147461,0.74776303768158,1.35764241218567,NpGM,338197.736640778,7626015.46329788,No
12.99124515,13.4176349639893,912.847839355469,21.724479675293,1.28124761581421,1.04925882816315,NpGM,336596.731902913,7621612.85489364,No
9.03634412,13.6376323699951,965.432922363281,21.1562957763672,0.884793817996979,1.38766205310822,NpGM,338197.736640778,7624214.39622342,No
15.9158379,13.548789024353,830.110168457031,23.3016147613525,1.28807759284973,1.07481932640076,NpGM,340299.055359224,7616910.068643659,No
17.16083644,15.385461807251,858.653503417969,25.5249862670898,1.80461692810059,0.896648705005646,NpGM,337197.108679612,7616309.71295218,No
14.18958588,16.4351654052734,866.224426269531,25.7134990692139,1.10429537296295,1.06074583530426,NpGM,344001.378815536,7615609.29797877,No
13.89986494,13.9172039031982,906.699584960938,21.4249267578125,1.20250737667084,1.04292821884155,NpGM,330793.089728155,7623513.98125002,No
10.99374077,13.4581737518311,1056.88305664062,22.0669612884521,0.753913521766663,1.13208568096161,NpGM,332994.471242719,7626615.81898937,No
17.26319756,11.4162120819092,840.333312988281,23.7530918121338,1.9917573928833,0.648928046226501,NpGM,336596.731902913,7617110.18720749,No
16.70800795,12.5051288604736,1168.42065429688,24.1652202606201,1.57146942615509,0.690970897674561,NpGM,331193.340912622,7627816.53037234,No
8.4384818,10.8257255554199,1062.62316894531,18.4850425720215,0.712458491325378,1.41606569290161,NpGM,338597.987825244,7626015.46329788,No
9.50548902,16.1334743499756,993.029724121094,24.5622253417969,0.919362008571625,1.67106473445892,NpGM,337097.045883496,7626615.81898937,No
14.01736931,14.7943658828735,868.603149414062,21.570255279541,0.97989422082901,1.006587266922,NpGM,343000.75085437,7620912.43992024,No
12.36087314,7.39019250869751,964.809997558594,12.5930337905884,0.839491903781891,0.669547259807587,NpGM,342000.122893205,7626715.87827128,No
9.0931886,12.587498664856,1064.04675292969,20.1104354858398,1.03749203681946,1.35297131538391,NpGM,343901.316019419,7627316.233962771,No
17.93756771,16.0713310241699,869.021301269531,31.2711162567139,2.40369582176208,0.675582051277161,NpGM,331393.466504855,7623213.80340428,No
15.34492176,11.4436779022217,868.19873046875,17.9554748535156,1.01095223426819,0.770495533943176,NpGM,341599.871708739,7619911.8471011,No
16.07703514,7.16955900192261,894.017028808594,12.9365453720093,0.74978369474411,0.478324323892593,NpGM,343000.75085437,7622813.56627662,No
7.77325067,11.9159126281738,1058.52770996094,22.6089305877686,0.733989238739014,1.7175977230072,NpGM,339798.741378642,7627116.11539894,No
11.32214664,11.0124568939209,956.294372558594,14.3433256149292,0.876100897789001,1.06449568271637,NpGM,342000.122893205,7625214.98904257,No
9.76987785,15.2592353820801,900.697204589844,24.9144668579102,1.24700164794922,1.71308147907257,NpGM,332394.09446602,7623914.21837768,No
18.22317969,12.0467910766602,855.371398925781,19.5629730224609,0.875807046890259,0.623453378677368,NpGM,342700.562466021,7620612.2620745,No
16.47587993,10.6447734832764,880.8623046875,17.6597709655762,0.967888534069061,0.588443100452423,NpGM,341499.8089126229,7619111.37284578,No
11.43396508,12.4356622695923,840.835266113281,20.3521881103516,0.907832384109497,1.12734866142273,NpGM,338197.736640778,7620512.20279258,No
13.66782971,9.77013397216797,902.505493164062,16.2509384155273,1.03814566135406,0.701281607151031,NpGM,343000.75085437,7625114.92976065,No
12.69651869,11.1511716842651,888.851745605469,15.9694728851318,0.785549163818359,0.794281959533691,NpGM,338397.862233011,7622813.56627662,No
21.92740939,13.5637655258179,846.4404296875,25.1719913482666,1.72798085212708,0.561973750591278,NpGM,336796.857495146,7616409.77223409,No
24.75469492,7.49398994445801,856.068420410156,15.9895477294922,0.6348677277565,0.325379848480225,NpGM,343300.93924272,7622913.62555853,No
15.93341487,10.5370616912842,868.542602539062,17.9545288085938,1.02552711963654,0.653769016265869,NpGM,341499.8089126229,7619511.60997344,No
8.43759667,16.7541217803955,949.610290527344,24.8669624328613,0.867711961269379,1.88700866699219,NpGM,336696.79469903,7626715.87827128,No
9.14233528,11.6286334991455,1057.27307128906,21.3340759277344,1.11274385452271,1.27242887020111,NpGM,340198.992563108,7622113.15130322,No
14.08611418,13.4501752853394,923.007263183594,21.8581123352051,1.05608725547791,1.097323179245,NpGM,333194.596834952,7622713.5069947,No
15.99531051,13.5428371429443,812.346618652344,20.1339817047119,1.03641104698181,0.839310646057129,NpGM,332193.968873787,7617510.42433515,No
24.85312707,11.456259727478,860.423645019531,23.325813293457,1.1629786491394,0.360905528068542,NpGM,343701.190427186,7624414.51478725,No
11.12275542,10.519495010376,921.029479980469,13.1606178283691,0.704348623752594,0.905891895294189,NpGM,342200.248485438,7624814.751914911,No
13.63618508,16.5723285675049,886.368835449219,26.1620349884033,1.76165854930878,1.19446754455566,NpGM,333895.036407767,7621913.03273939,No
11.78778553,7.93317747116089,872.718139648438,18.9216175079346,1.05207204818726,0.829799354076385,NpGM,340399.118155341,7620212.02494684,No
22.74091076,10.9845333099365,1177.00341796875,18.7205486297607,1.2747677564621,0.482703596353531,NpGM,330492.901339806,7627416.29324469,No
11.00409183,13.0604543685913,1009.65295410156,22.2566204071045,1.15399479866028,1.21143472194672,NpGM,332394.09446602,7626915.99683511,No
13.20284604,8.40305328369141,1123.98547363281,15.4656848907471,0.859533667564392,0.650072395801544,NpGM,332294.031669903,7627616.41180851,No
10.86578708,12.3975057601929,1061.23767089844,16.8679008483887,1.20293366909027,1.12073302268982,NpGM,340899.432135924,7626015.46329788,No
13.81735333,8.97756481170654,916.665344238281,15.4848823547363,0.993857085704803,0.625143468379974,NpGM,342900.688058254,7625014.87047874,No
21.15565235,11.6094779968262,873.664428710938,19.4837055206299,1.03823029994965,0.65967845916748,NpGM,336496.669106797,7622413.32914896,No
20.7981541,8.0289134979248,844.40576171875,12.7612628936768,0.609147965908051,0.376345455646515,NpGM,329692.398970874,7621612.85489364,No
14.13812664,8.75541400909424,884.293090820312,14.2534685134888,0.838369965553284,0.671900808811188,NpGM,342700.562466021,7622313.269867051,No
11.07470347,15.2565660476685,994.72216796875,24.370288848877,1.29553818702698,1.59915947914124,NpGM,338998.23900971,7624414.51478725,No
18.7253947,12.7603120803833,823.190246582031,21.8984298706055,1.59679782390594,0.727277874946594,NpGM,331693.654893204,7618911.25428195,No
18.8995129,17.3089714050293,776.519348144531,25.2497291564941,1.22030353546143,0.960929334163666,NpGM,331493.529300971,7617710.54289898,No
18.80270243,13.5272827148438,873.220458984375,24.5530185699463,1.3186776638031,0.655086696147919,NpGM,336796.857495146,7620412.14351067,No
19.76064278,13.8133430480957,812.305297851562,23.0196304321289,1.42104387283325,0.637336075305939,NpGM,330492.901339806,7619911.8471011,No
15.9539245,14.0163354873657,858.165954589844,22.6214046478271,1.05046272277832,0.832055330276489,NpGM,343901.316019419,7615809.4165426,No
13.5468005,11.4119338989258,849.335998535156,17.2632675170898,0.952268540859222,0.609455645084381,NpGM,340999.49493204,7619211.432127701,No
11.92062325,16.1235218048096,863.288452148438,26.3826847076416,1.37403035163879,1.29848372936249,NpGM,332294.031669903,7623313.86268619,No
21.34521665,12.7691822052002,908.787170410156,22.7139205932617,1.53857445716858,0.558533072471619,NpGM,329892.524563107,7624414.51478725,No
11.851368,13.9643468856812,913.102661132812,20.2268505096436,0.467425227165222,1.07655191421509,NpGM,340499.18095145695,7620912.43992024,No
8.05426697,8.93948554992676,1049.49389648438,19.7565326690674,0.677440524101257,1.45054161548615,NpGM,339898.804174758,7627216.17468086,No
19.34713568,14.166202545166,855.301086425781,22.8588237762451,1.30677390098572,0.872325003147125,NpGM,337797.485456312,7622113.15130322,No
13.68057889,16.4927959442139,884.414306640625,26.21559715271,1.77752947807312,1.20217478275299,NpGM,333895.036407767,7621812.97345747,No
10.71154346,34.879508972168,866.649230957031,48.9971389770508,1.64781761169434,3.22164797782898,NpGM,342900.688058254,7615809.4165426,No
13.20158341,11.6481370925903,827.594787597656,17.6591892242432,0.919388294219971,0.83301055431366,NpGM,341199.620524273,7617610.48361706,No
10.45719411,14.719822883606,976.722839355469,25.4207611083984,1.27871346473694,1.41116738319397,NpGM,335095.789961166,7625815.34473405,No
23.29156587,10.1103191375732,839.991088867188,14.7579479217529,0.984314978122711,0.437281906604767,NpGM,333594.848019418,7616810.00936175,No
11.80294665,14.8092975616455,898.451538085938,20.678279876709,1.05494940280914,1.43824994564056,NpGM,343300.93924272,7620612.2620745,No
14.82029511,8.60328960418701,881.931396484375,16.3833503723145,0.701871752738953,0.721775472164154,NpGM,343901.316019419,7623213.80340428,No
10.59451254,17.1685333251953,975.757141113281,26.5286197662354,1.05171823501587,1.79235148429871,NpGM,336996.98308737896,7626115.5225798,No
22.83805268,13.655291557312,843.331909179688,25.1639728546143,1.79706752300262,0.560350179672241,NpGM,336196.480718447,7617510.42433515,No
14.08922773,10.5346832275391,852.368530273438,19.0068206787109,0.841202974319458,0.715148031711578,NpGM,342500.436873788,7619111.37284578,No
13.79752923,8.22490692138672,840.873718261719,13.3779296875,0.53668487071991,0.503317773342133,NpGM,342100.185689322,7618210.83930855,No
18.70321951,13.8880319595337,855.492553710938,25.4038200378418,1.40192222595215,0.793398976325989,NpGM,338197.736640778,7621612.85489364,No
15.59582822,11.5609407424927,825.514465332031,20.0144500732422,1.01666057109833,0.70571106672287,NpGM,340599.2437475739,7619211.432127701,No
14.90816291,10.0799255371094,840.797180175781,16.0462818145752,0.901198387145996,0.721850872039795,NpGM,331493.529300971,7619511.60997344,No
19.62712398,10.0852642059326,894.782958984375,18.3735008239746,0.990114629268646,0.470360934734344,NpGM,343401.002038836,7624714.69263299,No
16.69429564,8.97884559631348,875.012390136719,14.5738248825073,1.00685954093933,0.566624760627747,NpGM,341099.557728157,7623113.74412236,No
9.16750348,18.3734874725342,940.626281738281,27.4092063903809,1.02883887290955,2.04047894477844,NpGM,336696.79469903,7626415.70042554,No
13.34756716,11.7397289276123,1120.16943359375,20.1063861846924,1.16253364086151,0.823831558227539,NpGM,333494.785223301,7627016.05611703,No
10.77020993,11.2417669296265,893.843566894531,16.996223449707,0.722102582454681,1.11379134654999,NpGM,341699.934504856,7620912.43992024,No
8.72091421,16.5297546386719,935.174499511719,28.3224697113037,1.32749652862549,1.89857888221741,NpGM,332794.345650486,7623614.04053193,No
19.25535086,6.25070714950562,890.823486328125,10.3828086853027,0.696630537509918,0.305152744054794,NpGM,330392.838543689,7621412.73632982,No
14.31936678,11.1210222244263,853.180786132812,22.3627910614014,0.976342260837555,0.882368922233582,NpGM,339498.552990292,7618611.07643621,No
9.72769477,14.1354818344116,1013.40814208984,23.9037113189697,1.33445692062378,1.41254901885986,NpGM,334995.727165049,7626115.5225798,No
23.92508232,12.5030918121338,860.322631835938,23.5677642822266,1.62596786022186,0.657275259494781,NpGM,337197.108679612,7615509.238696859,No
12.34628376,11.1475019454956,887.334533691406,16.9929695129395,0.760852158069611,0.956242263317108,NpGM,341699.934504856,7620712.32135641,No
22.67681096,12.2855558395386,828.587646484375,20.9497241973877,0.894065320491791,0.471988052129745,NpGM,342300.31128155504,7617810.60218089,No
17.1193103,8.92088222503662,1149.95617675781,15.8797760009766,0.991105496883392,0.439341366291046,NpGM,339998.866970875,7628416.88606383,No
14.64194454,11.2914943695068,880.970031738281,19.3510398864746,1.00707995891571,0.780039489269257,NpGM,331993.843281554,7624114.33694151,No
11.63277241,12.7095556259155,954.89404296875,19.8394794464111,1.16884398460388,1.03977763652802,NpGM,342200.248485438,7627116.11539894,No
22.40224765,13.2333183288574,842.292419433594,25.2659034729004,1.7481005191803,0.542640388011932,NpGM,336696.79469903,7616409.77223409,No
23.31146751,14.5160179138184,902.332092285156,25.1155815124512,1.3865932226181,0.622620761394501,NpGM,329992.58735922305,7625114.92976065,No
10.81478044,15.6762619018555,895.680419921875,22.5707473754883,1.09723091125488,1.38078951835632,NpGM,343300.93924272,7615709.35726069,No
15.31506053,11.2600660324097,1215.92236328125,20.8237190246582,1.15605223178864,0.64261531829834,NpGM,334795.601572816,7628416.88606383,No
12.4591156,11.9021511077881,883.673095703125,20.9267559051514,1.48957002162933,0.878365874290466,NpGM,335295.91555339895,7621412.73632982,No
14.41553232,13.0536966323853,786.08837890625,22.2654457092285,1.30128157138824,0.904152512550354,NpGM,331093.278116505,7618711.13571812,No
14.76746784,12.9895877838135,974.2060546875,22.6312446594238,1.0536835193634,0.842166543006897,NpGM,340299.055359224,7621312.6770479,No
13.49855175,11.1940002441406,882.879211425781,16.4436492919922,0.826847434043884,0.817171037197113,NpGM,337397.234271845,7621112.55848407,No
17.96970802,11.0984039306641,834.712219238281,19.0319423675537,0.920441746711731,0.667854428291321,NpGM,343601.127631069,7617910.66146281,No
12.08673896,15.461950302124,919.864562988281,22.235387802124,0.720450580120087,1.46993541717529,NpGM,335796.229533981,7625715.28545214,No
12.62057089,11.6743974685669,862.711853027344,17.9334621429443,1.04637932777405,0.85514634847641,NpGM,337697.422660195,7621112.55848407,No
9.33128514,14.5445909500122,1100.61389160156,23.4579410552979,1.12426257133484,1.53683149814606,NpGM,335496.041145632,7626615.81898937,No
19.08120732,14.0120182037354,804.954833984375,21.473445892334,1.57989418506622,0.657529771327972,NpGM,333194.596834952,7618511.01715429,No
12.41692151,13.865216255188,895.790649414062,19.9910697937012,1.04810130596161,1.01653504371643,NpGM,343601.127631069,7615609.29797877,No
17.77289079,7.6970362663269,1198.5947265625,14.9088716506958,0.796091318130493,0.409000962972641,NpGM,338397.862233011,7628016.64893617,No
9.04138219,12.4301328659058,1011.74163818359,18.5710868835449,1.05982327461243,1.23100543022156,NpGM,341199.620524273,7626215.581861711,No
12.68536854,13.1933288574219,949.107604980469,19.5813159942627,0.835890889167786,1.07193624973297,NpGM,343501.064834953,7626215.581861711,No
13.82134186,12.5577268600464,883.619934082031,21.9397869110107,1.5049262046814,0.898099839687347,NpGM,333995.099203884,7621612.85489364,No
16.0796299,6.38160753250122,896.889038085938,9.95932197570801,0.56340754032135,0.350113421678543,NpGM,341299.68332039,7623513.98125002,No
20.76151029,16.2686538696289,849.753234863281,23.3213863372803,0.80548232793808,1.04583621025085,NpGM,341699.934504856,7616509.83151601,No
